@relation training-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R1

@attribute FREC_DOM numeric
@attribute FREC_POS numeric
@attribute MI_CI numeric
@attribute Phenotype {damaging,neutral}

@data
1.801746,0.071734,129.640011,damaging
2.101928,0.075493,132.883354,damaging
1.740244,0.097113,138.653711,damaging
2.06558,0.023764,144.379325,damaging
1.640033,0.047544,152.13529,damaging
1.59,0.01999,150.412347,damaging
0.635478,0.002283,152.164009,damaging
1.396956,0.002238,150.803633,damaging
1.913004,0.063058,150.808981,damaging
1.152362,0.000529,152.764638,damaging
1.941199,0.087155,149.068846,damaging
2.916573,0.015149,147.284502,damaging
1.785673,0.038249,151.145451,damaging
0.752138,0.010448,152.455782,damaging
0.951448,0.004218,147.924465,damaging
2.629679,0.006067,150.292066,damaging
1.584351,0.012888,141.228644,damaging
3.262791,0.015206,132.269213,damaging
1.59,0.019466,141.460313,damaging
1.59,0.019525,152.22088,damaging
1.548198,0.005225,151.541799,damaging
1.604842,0.052421,149.82387,damaging
1.59,0.019752,148.460646,damaging
3.37609,0.003935,124.801316,damaging
1.648825,0.053903,149.144316,damaging
1.936269,0.099559,151.189631,damaging
2.267754,0.008609,152.431934,damaging
1.694477,0.097059,151.43945,damaging
1.848116,0.026991,150.746589,damaging
1.59,0.020281,133.171753,damaging
2.13933,0.001628,145.439237,damaging
1.719685,0.060731,150.797714,damaging
1.59,0.019865,132.574707,damaging
3.155578,0.009787,150.661998,damaging
1.95048,0.071045,151.972471,damaging
2.107178,0.082614,151.436846,damaging
1.59,0.019539,137.110037,damaging
1.804088,0.021921,146.511248,damaging
1.59,0.019777,138.750217,damaging
0.904499,0.010257,153.045271,damaging
0.608907,0.018254,149.714525,damaging
1.59,0.019616,136.213096,damaging
1.77107,0.035556,145.999128,damaging
2.990465,0.013934,147.373877,damaging
1.019177,0.019988,143.681293,damaging
1.101688,0.018426,144.176936,damaging
0.86772,0.01689,147.501701,damaging
1.650116,0.033584,132.676129,damaging
2.59017,0.013984,152.018785,damaging
3.203976,0.015599,139.267998,damaging
1.59,0.019816,139.911357,damaging
0.84835,0.0018,142.353628,damaging
10.103172,0.654375,114.394046,damaging
7.924286,0.083086,112.773344,damaging
12.228139,0.304988,112.761264,damaging
13.336798,0.328163,105.140344,damaging
10.606315,0.864384,114.278508,damaging
11.101149,0.307431,111.696247,damaging
13.593061,0.229305,106.861551,damaging
8.474178,0.022563,108.287767,damaging
7.185226,0.055596,105.268338,damaging
13.162401,0.153289,112.735247,damaging
5.651749,0.182283,112.970034,damaging
9.063481,0.377342,102.181937,damaging
13.156776,0.493905,103.82016,damaging
5.740194,0.374369,113.002433,damaging
9.85204,0.2655,110.116341,damaging
8.801597,0.103197,110.706038,damaging
10.356808,0.257715,109.130834,damaging
12.168854,0.059184,103.862833,damaging
10.512813,0.346376,105.734575,damaging
12.862475,0.038007,112.958528,damaging
3.003626,0.347373,112.75813,damaging
12.925573,0.259117,112.5216,damaging
13.153392,0.323871,107.876818,damaging
4.344255,0.057819,112.92543,damaging
8.956576,0.428512,111.985902,damaging
10.588685,0.072977,105.652047,damaging
6.139103,0.175001,113.067892,damaging
12.188949,0.139455,111.809115,damaging
12.943466,0.15214,99.300875,damaging
13.886886,0.280012,108.840558,damaging
12.584331,0.837639,114.539679,damaging
8.972484,0.479732,111.00841,damaging
7.227916,0.23758,111.968708,damaging
13.314856,0.273863,112.79052,damaging
2.699416,0.248078,112.960014,damaging
9.6818,0.104234,112.850744,damaging
10.836749,0.121909,106.323988,damaging
13.47543,0.150776,100.707381,damaging
13.882563,0.328104,108.967238,damaging
13.10626,1.107188,116.513908,damaging
7.229072,0.427233,103.897508,damaging
12.629065,0.051232,111.610968,damaging
12.938925,0.338352,100.907154,damaging
7.594263,0.331113,112.154439,damaging
12.626998,0.187861,108.674445,damaging
12.507147,0.676523,114.025372,damaging
12.913382,0.216923,109.799678,damaging
13.683127,0.3514,106.603398,damaging
8.476251,0.272072,101.83803,damaging
18.399442,0.193426,99.576926,damaging
20.229759,0.019769,99.74601,damaging
14.594682,0.208116,99.566121,damaging
19.127471,0.019886,105.674788,damaging
14.657713,0.00408,99.675958,damaging
11.213156,0.014033,99.584426,damaging
14.15036,0.191659,99.492927,damaging
16.694775,0.019507,99.760644,damaging
23.127777,0.014956,99.466957,damaging
8.725457,0.044468,99.417994,damaging
17.135265,0.019936,99.756113,damaging
16.568924,0.153582,99.395399,damaging
28.312742,0.223317,99.465115,damaging
10.110814,0.025127,99.386623,damaging
20.877979,0.019778,103.852413,damaging
31.082384,0.197831,99.484013,damaging
27.544166,0.175389,99.739714,damaging
26.521381,0.231203,99.567902,damaging
23.424081,0.013105,99.646055,damaging
15.188721,0.019896,99.75251,damaging
25.619469,0.096023,99.584142,damaging
26.205724,0.094681,99.635193,damaging
20.238621,0.014484,99.471053,damaging
27.537126,0.124486,99.729046,damaging
15.504656,0.019614,107.283213,damaging
11.742947,0.019782,99.75344,damaging
23.629514,0.019396,99.768523,damaging
21.11764,0.019626,109.491781,damaging
24.238152,0.030331,99.458515,damaging
12.613635,0.012711,99.601495,damaging
16.674979,0.019874,110.928752,damaging
7.435366,0.014933,99.706298,damaging
11.401528,0.019913,99.756292,damaging
29.045154,0.139005,99.65121,damaging
24.498594,0.226088,99.538658,damaging
20.732901,0.005992,99.544859,damaging
7.834393,0.205075,99.690315,damaging
19.830201,0.019499,99.765124,damaging
19.971439,0.114141,99.454476,damaging
22.159105,0.090648,99.540017,damaging
23.061951,0.019632,101.958689,damaging
28.308573,0.135336,99.453277,damaging
28.867277,0.039513,99.576325,damaging
17.363958,0.012531,99.729605,damaging
23.365571,0.01977,108.325666,damaging
20.139113,0.019523,109.907716,damaging
18.909536,0.013034,99.480586,damaging
7.68272,0.013088,99.611292,damaging
23.382259,0.019477,99.751465,damaging
10.886396,1.008226,115.701239,damaging
7.683548,0.747872,117.044758,damaging
4.699676,0.499218,120.62646,damaging
8.039165,0.327534,122.724754,damaging
7.816172,0.449723,122.340968,damaging
10.833187,1.079108,118.810832,damaging
3.971632,0.412016,119.739369,damaging
2.816395,0.846047,119.872809,damaging
4.378612,0.999899,124.434927,damaging
6.12285,0.962005,117.247124,damaging
5.39073,0.105473,119.910488,damaging
7.201326,0.360105,122.647332,damaging
0.574602,0.431066,119.908188,damaging
10.983371,0.828279,116.008432,damaging
5.748163,0.350948,119.809983,damaging
8.140526,1.061424,123.803778,damaging
8.433235,0.865238,119.638624,damaging
6.223786,0.161645,119.899527,damaging
7.26046,1.018095,123.566747,damaging
4.368352,0.163878,119.874051,damaging
8.379271,0.213162,115.419453,damaging
12.968748,1.103305,118.232878,damaging
2.012009,0.596447,119.765215,damaging
13.11233,0.786984,118.06056,damaging
2.672385,0.743413,116.341337,damaging
13.330363,0.870265,116.949481,damaging
12.845496,1.106501,119.765158,damaging
6.234937,0.653408,121.021581,damaging
11.450045,1.047239,116.943316,damaging
5.498394,0.196234,123.605675,damaging
9.923373,0.85425,118.7404,damaging
2.723985,0.611342,115.803386,damaging
7.193324,0.62864,119.847633,damaging
3.906866,0.880653,120.092049,damaging
1.715282,0.211284,119.999995,damaging
3.92415,0.978559,120.377459,damaging
4.763164,0.74887,120.083925,damaging
6.034786,0.018351,122.314123,damaging
1.924767,1.086543,120.212105,damaging
12.826727,1.052099,118.62101,damaging
6.633126,0.356725,119.586085,damaging
8.334323,0.858688,113.058885,damaging
3.170519,0.690722,119.330349,damaging
7.46538,0.966036,118.151434,damaging
1.686421,0.147226,120.0317,damaging
1.972164,0.52709,116.509725,damaging
3.001865,0.289415,119.103992,damaging
3.718694,0.292432,120.181393,damaging
11.341575,0.834469,117.712174,damaging
